0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1,99.62,0.00,19.34,0.00,0.90,0.62,2,84.37,3.10,12.28,6.38,0.88,0.52,2,112.97,17.45,8.53,2.52,0.90,0.45,1,123.91,0.00,6.95,0.00,0.94,0.53,3,113.79,25.34,-1.31,12.88,0.96,0.40,2,106.02,6.98,2.01,9.64,0.94,0.44,3,121.91,9.60,6.80,12.60,0.98,0.46,2,97.07,5.72,11.29,6.26,0.94,0.51,1,86.98,0.00,8.60,0.00,0.94,0.56,1,87.10,0.00,-12.60,0.00,1.00,0.55,1,147.87,0.00,-6.21,0.00,0.94,0.46,3,102.70,15.68,-4.78,14.79,0.95,0.32,2,106.46,24.16,-19.49,8.01,0.96,0.59,4,115.06,21.83,-7.82,3.23,0.97,0.51,2,109.53,5.59,-9.54,1.55,0.95,0.51,1,104.22,0.00,25.58,0.00,0.95,0.76,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1,97.94,0.00,26.04,0.00,0.87,0.66,2,88.24,5.38,21.63,8.03,0.87,0.54,2,101.90,12.63,0.51,5.00,0.91,0.46,1,114.76,0.00,10.04,0.00,0.95,0.56,2,110.32,30.49,-2.10,14.40,0.95,0.51,3,99.29,11.31,10.28,7.92,0.93,0.37,2,1.31,0.00,0.20,0.00,0.01,0.00,4,95.70,25.98,12.04,8.30,0.94,0.49,1,62.20,0.00,4.61,0.00,0.94,0.54,1,98.23,0.00,-14.74,0.00,0.98,0.56,2,123.92,28.40,-0.77,6.78,0.97,0.34,3,103.83,10.28,-7.94,14.36,0.97,0.44,1,133.36,0.00,-8.19,0.00,0.98,0.57,4,127.30,22.44,-6.00,6.51,0.96,0.52,0,0.00,0.00,0.00,0.00,0.00,0.00,1,87.56,0.00,13.88,0.00,0.95,0.74,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2,117.50,27.50,-1.50,18.50,0.91,0.53,1,89.00,0.00,18.00,0.00,0.89,0.62,2,114.50,19.50,-1.50,10.50,0.99,0.37,0,0.00,0.00,0.00,0.00,0.00,0.00,5,125.20,15.59,-1.40,7.00,0.97,0.52,3,100.33,25.30,1.67,13.52,0.93,0.41,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,3,111.33,20.68,7.33,6.13,0.98,0.38,0,0.00,0.00,0.00,0.00,0.00,0.00,2,108.00,15.00,5.00,14.00,0.94,0.39,2,89.00,1.00,-17.50,1.50,0.96,0.66,3,99.00,13.37,5.33,16.58,0.97,0.59,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,3
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,2,115.37,34.71,2.92,20.23,0.92,0.55,1,88.23,0.00,17.82,0.00,0.87,0.63,2,117.07,8.89,-3.81,12.32,0.98,0.37,0,0.00,0.00,0.00,0.00,0.00,0.00,6,127.63,14.88,3.52,8.31,0.97,0.50,3,98.69,23.65,-10.67,7.92,0.95,0.45,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,3,119.41,23.14,10.56,7.69,0.98,0.38,0,0.00,0.00,0.00,0.00,0.00,0.00,3,107.58,11.65,-1.66,16.85,0.96,0.45,2,86.38,6.32,-20.33,0.14,0.96,0.67,3,100.40,17.42,6.92,10.61,0.96,0.59,1,147.00,0.00,3.00,0.00,0.95,0.65,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,3
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1,88.29,0.00,13.09,0.00,0.90,0.63,1,135.79,0.00,-9.32,0.00,0.99,0.43,0,0.00,0.00,0.00,0.00,0.00,0.00,5,123.45,17.04,-0.33,7.79,0.96,0.52,2,89.47,2.58,-5.04,6.91,0.95,0.38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2,125.58,20.57,5.20,4.65,0.98,0.41,1,130.42,0.00,-11.05,0.00,1.00,0.55,1,95.21,0.00,17.10,0.00,0.93,0.26,1,78.39,0.00,-23.29,0.00,0.94,0.62,1,78.75,0.00,17.74,0.00,0.97,0.70,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,3
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2,102.36,29.11,3.83,18.05,0.90,0.52,1,87.56,0.00,13.88,0.00,0.90,0.62,1,85.70,0.00,19.07,0.00,0.98,0.28,1,129.03,0.00,-14.36,0.00,0.87,0.46,4,132.22,8.71,1.15,6.75,0.97,0.49,2,113.01,27.72,7.19,11.89,0.94,0.48,2,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,3,104.17,14.91,9.58,6.40,0.97,0.37,0,0.00,0.00,0.00,0.00,0.00,0.00,1,101.39,0.00,22.01,0.00,0.94,0.25,2,87.86,8.02,-14.33,2.03,0.96,0.68,1,98.72,0.00,-13.47,0.00,0.95,0.63,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,3
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2,124.14,31.80,-0.25,17.40,0.91,0.54,1,87.09,0.00,15.31,0.00,0.86,0.63,2,109.28,15.17,-0.30,15.08,0.98,0.36,1,80.00,0.00,-14.00,0.00,0.89,0.63,5,129.01,11.67,-1.22,7.70,0.97,0.51,3,97.73,21.15,0.17,13.42,0.93,0.40,0,0.00,0.00,0.00,0.00,0.00,0.00,1,117.00,0.00,-8.00,0.00,0.94,0.46,2,11.51,2.50,1.19,0.83,0.11,0.04,1,98.00,0.00,-5.00,0.00,0.94,0.49,1,34.51,3.76,2.51,6.66,0.35,0.17,3,100.68,8.14,-11.71,9.75,0.96,0.66,3,98.12,9.63,2.02,18.08,0.97,0.58,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,3
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,2,118.91,26.88,-0.11,18.92,0.93,0.52,1,80.95,0.00,27.20,0.00,0.88,0.61,2,111.24,18.04,-5.55,9.24,0.98,0.35,0,0.00,0.00,0.00,0.00,0.00,0.00,6,132.66,17.00,1.14,12.81,0.97,0.51,2,80.13,2.02,-7.59,11.08,0.94,0.37,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,3,112.08,31.02,11.57,7.81,0.98,0.37,0,0.00,0.00,0.00,0.00,0.00,0.00,3,113.15,9.20,-0.55,16.61,0.94,0.35,2,94.48,5.52,-18.67,2.41,0.95,0.64,3,106.59,15.92,6.92,16.81,0.96,0.60,0,0.00,0.00,0.00,0.00,0.00,0.00,2,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,3
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1,91.00,0.00,14.00,0.00,0.73,0.72,4,119.75,24.86,-0.50,9.76,0.93,0.58,5,121.00,19.50,1.60,12.29,0.91,0.54,1,124.00,0.00,-19.00,0.00,0.90,0.56,3,103.00,15.30,0.67,11.44,0.93,0.57,3,103.33,18.80,-0.33,11.79,0.95,0.40,1,114.00,0.00,-1.00,0.00,0.94,0.45,2,110.00,5.00,13.00,2.00,0.97,0.46,0,0.00,0.00,0.00,0.00,0.00,0.00,3,124.00,27.60,-8.67,4.78,0.95,0.45,7,112.86,21.09,0.14,13.08,0.95,0.44,2,100.50,3.50,9.50,9.50,1.00,0.49,6,111.00,14.21,-4.00,6.35,0.95,0.41,5,117.40,29.24,-10.80,7.39,0.96,0.47,3,95.00,7.12,-0.33,11.12,0.96,0.57,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,4
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1,78.59,0.00,14.74,0.00,0.73,0.71,3,110.00,29.71,-2.00,16.35,0.91,0.58,5,125.76,27.35,1.46,12.80,0.92,0.54,1,129.34,0.00,-18.01,0.00,0.88,0.55,2,0.00,0.00,0.00,0.00,0.00,0.00,1,44.24,5.32,-0.29,6.80,0.40,0.17,1,114.02,0.00,1.01,0.00,0.94,0.43,2,104.57,12.15,9.76,3.37,0.98,0.45,0,0.00,0.00,0.00,0.00,0.00,0.00,3,119.29,34.56,-11.24,4.16,0.94,0.44,7,116.51,22.32,0.19,12.60,0.96,0.44,3,116.10,13.54,3.29,4.23,1.00,0.37,3,114.16,29.03,1.31,13.09,0.97,0.57,3,116.66,24.28,-12.04,6.43,0.97,0.50,3,103.18,4.27,0.40,16.21,0.96,0.58,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,4
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1,80.75,0.00,7.83,0.00,0.71,0.74,4,124.04,25.12,3.06,8.06,0.92,0.57,5,114.44,19.09,0.91,16.12,0.91,0.55,1,115.16,0.00,-23.00,0.00,0.87,0.57,3,104.38,17.29,8.07,10.53,0.92,0.59,3,96.02,21.31,0.74,13.70,0.94,0.41,1,108.12,0.00,2.65,0.00,0.93,0.45,2,124.58,2.17,13.32,3.78,0.97,0.45,0,0.00,0.00,0.00,0.00,0.00,0.00,2,111.29,29.40,-2.36,10.79,0.95,0.44,7,110.97,22.21,-1.14,11.91,0.95,0.44,2,108.10,12.10,1.37,1.97,0.99,0.41,8,116.15,26.20,-4.03,13.77,0.97,0.46,2,20.48,2.50,-3.07,4.35,0.23,0.11,1,112.93,0.00,-16.99,0.00,0.97,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,4
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1,90.25,0.00,21.45,0.00,0.75,0.71,4,117.99,29.78,1.87,8.94,0.94,0.57,5,121.94,24.78,1.65,10.70,0.91,0.54,1,115.21,0.00,-13.55,0.00,0.89,0.54,3,111.02,11.23,-2.11,11.30,0.93,0.57,3,103.48,20.89,3.25,7.77,0.96,0.40,1,105.30,0.00,-4.36,0.00,0.94,0.43,2,105.68,8.59,16.77,8.21,0.97,0.45,0,0.00,0.00,0.00,0.00,0.00,0.00,3,116.56,22.10,-8.67,2.47,0.95,0.45,7,116.13,24.00,-1.22,14.32,0.95,0.44,4,105.47,16.46,-5.06,10.11,1.00,0.43,8,121.43,20.07,-1.04,7.18,0.96,0.45,4,107.75,9.57,-17.46,3.78,0.97,0.45,3,93.86,9.72,-0.47,16.68,0.95,0.57,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,4
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2,85.66,0.66,8.00,2.00,0.78,0.68,4,118.71,14.42,-2.83,12.87,0.93,0.58,5,119.56,16.95,2.71,14.74,0.91,0.54,2,112.45,22.45,-14.24,1.24,0.91,0.56,3,107.23,19.94,0.23,15.29,0.93,0.56,4,102.41,17.81,4.70,15.19,0.96,0.40,1,113.53,0.00,-5.56,0.00,0.95,0.46,5,113.30,14.73,-3.81,12.14,0.95,0.41,0,0.00,0.00,0.00,0.00,0.00,0.00,3,126.69,30.89,-9.40,8.83,0.95,0.45,7,111.55,23.31,2.76,12.23,0.95,0.44,3,108.68,6.59,4.91,10.22,0.99,0.46,2,2.27,0.39,-0.01,0.19,0.02,0.01,6,111.70,26.09,-5.55,11.45,0.97,0.48,2,90.19,1.73,-10.16,4.33,0.96,0.60,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,4
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1,98.06,0.00,11.77,0.00,0.73,0.73,4,113.30,25.24,-2.06,11.15,0.92,0.57,5,113.05,12.73,-0.83,11.73,0.93,0.53,1,114.48,0.00,-17.80,0.00,0.88,0.57,3,96.11,7.63,-1.05,8.50,0.93,0.56,2,109.48,3.57,13.14,2.25,0.96,0.37,2,47.50,0.00,-1.79,0.00,0.37,0.17,2,107.10,4.99,14.85,0.68,0.96,0.45,0,0.00,0.00,0.00,0.00,0.00,0.00,2,123.86,28.34,-13.33,3.08,0.94,0.43,7,114.65,21.99,1.82,15.16,0.95,0.44,2,98.86,8.16,6.48,7.55,0.99,0.50,8,117.37,19.63,-3.81,5.47,0.96,0.43,3,95.82,3.21,-4.87,18.97,0.98,0.43,2,90.79,0.99,-9.49,1.82,0.96,0.59,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,4
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,4,104.50,22.37,8.25,5.67,0.89,0.58,4,95.00,20.82,3.50,12.34,0.89,0.52,1,118.00,0.00,2.00,0.00,0.92,0.60,2,122.50,22.50,12.00,7.00,0.94,0.43,3,102.00,7.35,11.67,5.19,0.94,0.43,1,112.00,0.00,-10.00,0.00,0.98,0.53,3,113.33,27.44,-1.00,4.97,0.92,0.43,4,120.00,17.33,2.50,11.10,0.97,0.50,2,103.00,7.00,16.00,1.00,0.94,0.45,5,107.20,17.95,4.60,9.13,0.97,0.40,4,111.50,19.50,1.50,8.65,0.98,0.45,1,83.00,0.00,16.00,0.00,0.99,0.43,4,118.25,25.23,10.00,7.84,0.97,0.57,3,93.33,10.40,-7.33,8.58,0.96,0.65,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,5
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,4,102.30,20.95,10.30,6.20,0.89,0.57,1,36.34,8.26,-0.34,4.25,0.33,0.17,1,113.44,0.00,5.06,0.00,0.94,0.61,2,122.90,24.82,8.72,11.06,0.94,0.46,2,109.69,13.81,10.73,5.62,0.93,0.39,1,109.77,0.00,-6.80,0.00,0.98,0.55,1,141.13,0.00,-2.44,0.00,0.92,0.43,3,122.96,13.48,0.35,13.57,0.97,0.47,2,109.63,8.00,13.68,0.60,0.93,0.45,5,100.50,13.33,4.04,9.26,0.97,0.40,3,107.33,18.23,0.65,8.66,0.98,0.45,1,145.99,0.00,9.46,0.00,1.00,0.50,3,101.84,24.46,9.32,10.17,0.97,0.58,2,89.38,16.00,-6.27,11.17,0.95,0.66,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,5
