0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,4,124.89,21.94,5.28,14.03,0.79,0.68,5,97.33,10.55,-0.97,11.30,0.82,0.72,4,88.95,17.49,-4.33,4.05,0.94,0.64,2,142.41,10.86,-4.30,0.93,0.93,0.78,5,126.39,22.48,-5.82,8.93,0.95,0.77,4,125.86,14.44,3.80,12.24,0.95,0.66,2,90.33,14.67,-13.53,5.94,0.98,0.62,0,0.00,0.00,0.00,0.00,0.00,0.00,2
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,4,130.61,23.30,5.98,9.44,0.79,0.68,3,108.72,20.88,7.37,4.03,0.81,0.71,4,85.58,17.21,-5.25,7.10,0.94,0.65,1,141.00,0.00,-0.41,0.00,0.87,0.75,5,118.04,19.11,0.15,12.50,0.94,0.76,5,131.46,25.44,2.02,11.76,0.95,0.68,2,11.82,1.79,-0.57,1.06,0.10,0.06,0,0.00,0.00,0.00,0.00,0.00,0.00,2
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2,27.76,6.83,-0.44,2.86,0.16,0.16,1,23.64,5.18,-0.36,1.55,0.18,0.15,1,24.49,4.58,-0.28,3.13,0.19,0.16,5,111.80,14.05,-0.60,11.13,0.90,0.74,5,113.60,19.13,14.60,3.88,0.94,0.69,1,149.00,0.00,14.00,0.00,0.98,0.71,5,124.40,25.06,0.40,12.60,0.93,0.67,0,0.00,0.00,0.00,0.00,0.00,0.00,3
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2,127.97,29.91,0.41,11.36,0.75,0.73,6,117.04,33.93,-2.35,11.48,0.90,0.77,7,116.91,19.94,1.40,14.00,0.89,0.75,6,111.11,22.04,0.75,8.73,0.89,0.73,5,121.17,19.78,18.11,6.06,0.94,0.69,1,147.12,0.00,16.59,0.00,0.98,0.72,6,113.82,26.86,-4.62,15.38,0.93,0.65,0,0.00,0.00,0.00,0.00,0.00,0.00,3
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2,131.67,24.59,-4.26,15.57,0.74,0.72,4,128.07,30.10,-7.23,8.45,0.90,0.78,4,128.30,24.74,0.21,15.61,0.90,0.72,3,116.82,10.54,2.13,9.79,0.89,0.82,5,120.10,23.87,15.11,3.25,0.94,0.69,2,129.26,31.75,2.61,8.49,0.99,0.73,2,144.57,24.72,6.74,3.35,0.91,0.66,0,0.00,0.00,0.00,0.00,0.00,0.00,3
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2,16.77,0.00,-1.60,0.00,0.09,0.08,6,127.58,28.50,0.76,9.73,0.91,0.77,5,117.57,15.98,-0.61,15.25,0.90,0.73,4,116.22,22.61,2.16,9.99,0.90,0.77,4,117.66,16.70,15.13,6.27,0.93,0.72,1,152.61,0.00,15.58,0.00,0.97,0.72,4,122.66,30.52,4.07,12.50,0.92,0.66,0,0.00,0.00,0.00,0.00,0.00,0.00,3
0,0.00,0.00,0.00,0.00,0.00,0.00,1,108.00,0.00,-3.00,0.00,0.82,0.65,3,134.09,34.94,-5.70,12.23,0.78,0.73,6,121.50,24.79,-0.77,9.73,0.90,0.77,6,110.59,23.78,-1.41,16.17,0.90,0.74,8,110.77,12.40,-0.84,10.09,0.92,0.79,6,107.83,25.17,11.50,13.66,0.93,0.69,1,151.99,0.00,11.38,0.00,0.98,0.71,5,127.35,29.41,0.75,15.07,0.93,0.67,0,0.00,0.00,0.00,0.00,0.00,0.00,3
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2,128.14,23.46,5.31,13.65,0.74,0.72,7,119.75,28.17,-1.27,11.63,0.89,0.77,6,115.84,18.55,-4.69,15.52,0.90,0.73,5,107.86,15.91,2.45,9.80,0.91,0.75,5,112.09,28.09,11.84,5.04,0.94,0.69,1,153.73,0.00,17.02,0.00,0.98,0.72,5,123.50,22.06,-1.34,13.88,0.93,0.66,0,0.00,0.00,0.00,0.00,0.00,0.00,3
0,0.00,0.00,0.00,0.00,0.00,0.00,1,132.00,0.00,-13.00,0.00,0.92,0.70,1,158.00,0.00,8.00,0.00,0.85,0.70,6,127.00,28.55,-0.67,9.62,0.85,0.71,0,0.00,0.00,0.00,0.00,0.00,0.00,4,108.75,1.92,3.75,12.40,0.90,0.76,4,132.75,26.04,-4.25,10.78,0.93,0.76,3,143.67,6.13,-8.00,14.85,0.90,0.71,1,115.00,0.00,-1.00,0.00,0.95,0.66,0,0.00,0.00,0.00,0.00,0.00,0.00,4
0,0.00,0.00,0.00,0.00,0.00,0.00,1,122.18,0.00,-10.85,0.00,0.92,0.69,0,0.00,0.00,0.00,0.00,0.00,0.00,2,36.46,9.90,0.60,3.60,0.24,0.23,2,0.00,0.00,0.00,0.00,0.00,0.00,2,115.86,2.84,4.34,5.36,0.89,0.75,3,126.28,26.82,3.46,6.08,0.94,0.76,3,145.85,7.47,-3.82,13.36,0.90,0.71,1,111.00,0.00,0.00,0.00,0.96,0.64,0,0.00,0.00,0.00,0.00,0.00,0.00,4
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,1,167.45,0.00,7.55,0.00,0.85,0.70,6,123.37,30.66,2.14,10.10,0.86,0.70,0,0.00,0.00,0.00,0.00,0.00,0.00,3,113.41,5.61,5.50,12.05,0.89,0.81,3,126.70,31.12,-2.19,8.72,0.95,0.76,3,148.64,2.62,-8.90,14.14,0.90,0.71,1,126.25,0.00,3.63,0.00,0.95,0.66,0,0.00,0.00,0.00,0.00,0.00,0.00,4
0,0.00,0.00,0.00,0.00,0.00,0.00,1,126.91,0.00,-12.28,0.00,0.90,0.70,1,146.89,0.00,11.39,0.00,0.85,0.70,6,124.34,29.80,-2.50,11.25,0.85,0.71,0,0.00,0.00,0.00,0.00,0.00,0.00,5,113.25,6.63,8.43,9.10,0.89,0.75,6,132.40,29.96,-4.95,13.87,0.93,0.77,3,144.49,10.76,-9.22,13.98,0.90,0.71,1,99.02,0.00,-1.16,0.00,0.95,0.65,0,0.00,0.00,0.00,0.00,0.00,0.00,4
0,0.00,0.00,0.00,0.00,0.00,0.00,2,113.60,21.60,-2.83,4.83,0.79,0.68,2,132.33,27.33,4.14,4.14,0.94,0.65,5,133.91,28.95,-2.59,12.29,0.87,0.72,1,96.00,0.00,-11.00,0.00,0.95,0.71,5,124.86,17.59,3.18,9.89,0.89,0.74,1,34.73,8.61,-1.21,2.32,0.28,0.24,6,124.55,26.93,-6.20,12.72,0.90,0.71,2,5.47,0.00,-0.28,0.00,0.04,0.03,0,0.00,0.00,0.00,0.00,0.00,0.00,4
0,0.00,0.00,0.00,0.00,0.00,0.00,1,135.86,0.00,-15.37,0.00,0.90,0.69,1,167.86,0.00,5.81,0.00,0.86,0.71,6,121.47,25.87,0.91,9.82,0.86,0.70,0,0.00,0.00,0.00,0.00,0.00,0.00,4,119.07,20.82,-0.11,13.90,0.91,0.78,2,122.55,37.96,-7.33,0.54,0.96,0.72,2,144.52,16.11,-20.75,1.19,0.89,0.75,1,115.21,0.00,-3.48,0.00,0.94,0.66,0,0.00,0.00,0.00,0.00,0.00,0.00,4
0,0.00,0.00,0.00,0.00,0.00,0.00,1,151.00,0.00,19.00,0.00,0.81,0.68,3,119.00,6.68,1.33,11.12,0.72,0.67,4,113.00,17.76,-9.00,10.65,0.91,0.72,2,104.50,0.50,-3.50,6.50,0.93,0.74,2,38.32,2.18,2.18,6.10,0.40,0.38,6,108.83,16.93,-2.33,10.29,0.94,0.74,1,117.00,0.00,-15.00,0.00,0.91,0.77,2,89.00,9.00,3.00,7.00,0.94,0.61,0,0.00,0.00,0.00,0.00,0.00,0.00,5
0,0.00,0.00,0.00,0.00,0.00,0.00,1,156.60,0.00,20.17,0.00,0.80,0.67,1,49.25,2.16,1.95,5.82,0.28,0.26,1,51.60,9.24,-6.01,2.62,0.37,0.31,1,101.79,0.00,-10.76,0.00,0.93,0.67,1,80.96,0.00,-17.99,0.00,1.00,0.73,3,114.24,25.28,5.26,11.42,0.94,0.79,0,0.00,0.00,0.00,0.00,0.00,0.00,1,96.17,0.00,16.93,0.00,0.95,0.61,0,0.00,0.00,0.00,0.00,0.00,0.00,5
0,0.00,0.00,0.00,0.00,0.00,0.00,2,16.19,0.00,2.43,0.00,0.09,0.08,2,121.16,11.61,8.75,2.99,0.70,0.67,3,117.26,22.62,-10.96,7.28,0.90,0.72,0,0.00,0.00,0.00,0.00,0.00,0.00,1,101.77,0.00,22.53,0.00,0.98,0.89,2,21.20,2.83,-1.19,0.86,0.20,0.15,0,0.00,0.00,0.00,0.00,0.00,0.00,1,90.93,0.00,8.22,0.00,0.95,0.61,0,0.00,0.00,0.00,0.00,0.00,0.00,5
0,0.00,0.00,0.00,0.00,0.00,0.00,1,159.62,0.00,15.26,0.00,0.81,0.67,3,123.63,12.51,0.28,10.75,0.73,0.67,6,123.99,24.58,-6.78,11.87,0.89,0.70,2,12.34,1.53,-0.19,1.55,0.11,0.09,6,107.27,26.04,-2.82,11.03,0.91,0.77,6,118.58,16.86,1.41,5.42,0.94,0.74,1,107.00,0.00,-15.72,0.00,0.92,0.77,2,95.65,1.60,2.22,6.34,0.93,0.60,0,0.00,0.00,0.00,0.00,0.00,0.00,5
0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,2,106.98,10.90,-6.32,3.94,0.73,0.66,4,109.91,23.43,-7.80,5.61,0.91,0.72,1,116.21,0.00,3.45,0.00,0.94,0.81,3,84.33,4.41,-3.50,12.36,0.94,0.82,3,113.49,14.44,5.91,12.02,0.96,0.76,1,126.46,0.00,-22.31,0.00,0.91,0.78,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,5
0,0.00,0.00,0.00,0.00,0.00,0.00,1,162.86,0.00,18.99,0.00,0.78,0.67,3,125.03,8.43,-2.05,9.46,0.72,0.67,1,28.71,3.90,-2.72,2.63,0.24,0.19,2,105.54,0.53,-3.79,4.34,0.92,0.74,2,29.52,0.66,0.12,5.11,0.32,0.30,6,106.68,23.42,1.00,12.12,0.94,0.74,1,120.03,0.00,-10.56,0.00,0.91,0.77,2,90.53,7.33,2.78,10.42,0.94,0.61,0,0.00,0.00,0.00,0.00,0.00,0.00,5
0,0.00,0.00,0.00,0.00,0.00,0.00,1,118.00,0.00,6.00,0.00,0.98,0.67,2,124.50,9.50,9.50,4.50,0.86,0.60,4,137.50,7.50,-6.75,8.35,0.85,0.74,2,52.13,8.66,0.82,3.38,0.34,0.28,1,25.58,4.30,0.33,1.61,0.19,0.15,2,131.50,16.50,1.50,12.50,0.91,0.72,3,122.00,30.69,3.33,15.63,0.92,0.68,2,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,6
0,0.00,0.00,0.00,0.00,0.00,0.00,1,104.24,0.00,3.85,0.00,0.99,0.67,2,128.38,13.06,17.28,4.62,0.86,0.60,1,42.83,7.71,-3.24,2.67,0.29,0.24,7,135.75,28.26,3.92,12.03,0.88,0.74,7,131.74,19.27,1.94,8.90,0.93,0.76,2,3.43,0.50,-0.05,0.32,0.03,0.02,3,122.62,31.51,7.56,20.11,0.93,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,6
0,0.00,0.00,0.00,0.00,0.00,0.00,1,110.00,0.00,12.00,0.00,0.56,0.60,5,123.58,19.39,1.92,10.10,0.81,0.64,6,131.09,10.57,-4.41,8.01,0.85,0.72,7,131.67,20.72,1.62,9.57,0.88,0.74,7,124.77,23.97,0.32,9.35,0.94,0.76,3,138.73,14.62,-5.00,13.41,0.94,0.75,3,122.65,27.26,0.61,16.77,0.93,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,6
0,0.00,0.00,0.00,0.00,0.00,0.00,1,126.02,0.00,0.91,0.00,0.97,0.67,2,122.80,12.43,10.67,7.28,0.87,0.61,2,2.47,0.19,-0.14,0.13,0.02,0.01,7,131.93,25.35,2.27,9.26,0.88,0.74,6,129.32,25.32,0.16,9.52,0.95,0.76,2,126.93,6.26,1.52,11.06,0.91,0.72,3,125.98,24.64,3.45,16.22,0.92,0.68,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,6
0,0.00,0.00,0.00,0.00,0.00,0.00,2,109.02,5.98,-7.17,8.83,0.96,0.66,4,133.80,11.11,-0.08,10.99,0.86,0.63,4,135.92,14.22,-7.85,6.34,0.86,0.74,8,139.05,22.90,0.18,9.90,0.89,0.73,5,148.27,14.00,3.03,6.14,0.92,0.76,6,120.96,25.63,5.52,9.53,0.89,0.72,4,113.02,30.63,-0.34,21.15,0.92,0.69,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,6
0,0.00,0.00,0.00,0.00,0.00,0.00,1,111.02,0.00,7.77,0.00,0.96,0.66,3,107.26,16.69,11.91,6.32,0.89,0.67,4,132.78,12.59,-8.31,8.95,0.84,0.75,7,140.42,18.07,2.45,10.25,0.88,0.74,6,130.52,20.95,1.62,7.98,0.94,0.76,2,137.62,18.92,4.08,13.78,0.91,0.72,3,122.30,30.86,4.81,13.54,0.93,0.67,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,6
0,0.00,0.00,0.00,0.00,0.00,0.00,2,122.00,21.00,6.50,2.50,0.74,0.63,5,102.60,16.72,0.60,11.53,0.88,0.71,9,115.67,22.02,-2.33,5.87,0.92,0.76,2,47.02,5.21,-0.78,3.94,0.33,0.28,9,114.89,24.09,2.22,12.31,0.93,0.76,6,125.00,17.43,-1.50,12.09,0.95,0.75,5,118.80,19.33,-0.60,9.37,0.95,0.73,2,128.00,28.00,-4.00,11.00,0.93,0.70,0,0.00,0.00,0.00,0.00,0.00,0.00,7
0,0.00,0.00,0.00,0.00,0.00,0.00,2,115.20,25.53,8.02,0.97,0.72,0.63,5,106.11,23.03,0.44,11.70,0.87,0.71,10,109.56,19.55,-3.04,8.17,0.91,0.76,7,126.57,17.34,1.75,9.28,0.90,0.76,11,115.56,26.44,1.59,11.99,0.92,0.75,6,126.26,17.35,-1.94,10.99,0.95,0.75,2,1.04,0.16,0.00,0.08,0.01,0.01,3,123.40,31.85,-5.91,12.21,0.92,0.69,0,0.00,0.00,0.00,0.00,0.00,0.00,7
0,0.00,0.00,0.00,0.00,0.00,0.00,2,129.50,19.61,8.49,1.17,0.72,0.64,5,100.22,14.37,6.53,11.07,0.87,0.71,9,114.97,18.72,-4.88,8.40,0.92,0.76,1,24.17,4.60,-0.18,2.40,0.18,0.16,9,115.11,24.65,1.58,12.46,0.93,0.76,8,125.71,18.39,-3.07,10.19,0.95,0.74,6,120.33,24.05,0.87,9.68,0.95,0.74,2,130.52,18.46,-3.43,9.98,0.92,0.69,0,0.00,0.00,0.00,0.00,0.00,0.00,7
0,0.00,0.00,0.00,0.00,0.00,0.00,3,112.81,23.95,-1.59,8.13,0.83,0.64,5,109.36,19.45,0.25,11.18,0.88,0.71,9,115.98,19.02,-1.99,5.03,0.92,0.77,7,127.62,16.86,-3.80,11.26,0.90,0.78,9,113.84,24.30,0.36,12.80,0.92,0.76,6,123.54,16.88,0.13,11.55,0.95,0.75,5,122.74,18.73,3.32,10.32,0.95,0.73,2,127.02,33.10,-8.24,10.39,0.92,0.70,0,0.00,0.00,0.00,0.00,0.00,0.00,7
0,0.00,0.00,0.00,0.00,0.00,0.00,2,111.56,23.42,6.53,3.28,0.70,0.63,5,108.45,17.20,-1.64,14.00,0.87,0.71,11,117.25,18.95,-3.02,6.96,0.90,0.75,6,124.01,17.76,-4.25,10.29,0.90,0.77,9,111.49,25.51,2.15,13.53,0.93,0.76,6,122.98,19.55,0.50,16.97,0.94,0.75,6,113.13,18.31,-3.59,7.48,0.95,0.71,2,10.96,2.37,-0.34,1.00,0.08,0.06,0,0.00,0.00,0.00,0.00,0.00,0.00,7
0,0.00,0.00,0.00,0.00,0.00,0.00,2,120.45,7.32,7.21,0.92,0.76,0.63,5,102.71,21.99,1.45,12.29,0.88,0.71,9,117.10,22.56,-1.22,7.51,0.92,0.76,5,132.11,19.68,-2.02,11.70,0.88,0.77,8,107.70,20.19,5.29,14.58,0.91,0.77,7,119.76,19.10,-0.32,12.10,0.93,0.73,2,4.59,0.80,-0.08,0.36,0.04,0.03,2,122.33,29.23,-9.58,14.50,0.93,0.70,0,0.00,0.00,0.00,0.00,0.00,0.00,7
0,0.00,0.00,0.00,0.00,0.00,0.00,2,117.50,8.50,1.50,5.50,0.82,0.68,3,118.67,15.63,5.33,9.57,0.88,0.72,6,138.50,15.59,-2.33,10.31,0.92,0.74,1,107.00,0.00,5.00,0.00,0.89,0.74,10,112.20,30.86,0.20,11.93,0.92,0.76,8,122.00,23.24,0.63,8.76,0.95,0.75,7,113.14,18.92,-1.57,12.45,0.92,0.75,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,8
0,0.00,0.00,0.00,0.00,0.00,0.00,2,121.29,1.19,8.04,5.65,0.81,0.68,3,121.10,19.15,5.71,10.64,0.88,0.72,5,135.74,15.23,-4.92,8.97,0.91,0.72,1,144.36,0.00,-10.38,0.00,1.00,0.69,8,111.47,31.32,-2.02,16.32,0.93,0.74,5,109.51,13.85,-0.28,7.44,0.96,0.76,6,119.98,13.85,1.84,12.83,0.92,0.73,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,8
0,0.00,0.00,0.00,0.00,0.00,0.00,2,28.64,0.00,-1.96,0.00,0.20,0.15,4,126.95,19.43,-1.54,12.48,0.90,0.73,5,136.67,12.68,1.19,11.19,0.95,0.74,0,0.00,0.00,0.00,0.00,0.00,0.00,6,108.42,32.87,1.43,14.50,0.91,0.79,5,120.77,19.47,2.91,10.55,0.93,0.73,7,119.40,18.79,-4.59,11.28,0.90,0.75,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,8
0,0.00,0.00,0.00,0.00,0.00,0.00,2,123.94,8.09,2.82,4.12,0.82,0.68,3,116.58,24.41,7.71,4.12,0.88,0.72,6,141.84,13.11,-1.18,9.42,0.92,0.74,1,121.81,0.00,12.32,0.00,0.89,0.74,9,109.01,30.64,3.17,12.93,0.92,0.76,7,128.61,13.63,2.65,9.39,0.94,0.74,7,112.01,15.71,-4.24,16.53,0.91,0.74,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,8
0,0.00,0.00,0.00,0.00,0.00,0.00,2,13.74,0.53,-0.30,1.19,0.10,0.08,3,121.42,11.27,6.47,10.18,0.88,0.72,6,135.73,15.64,-1.35,11.14,0.92,0.74,2,35.18,0.00,-0.60,0.00,0.31,0.26,7,112.39,33.60,0.77,14.27,0.91,0.72,9,119.31,20.71,1.31,8.34,0.94,0.76,4,110.12,22.24,-8.54,7.68,0.91,0.75,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,8
0,0.00,0.00,0.00,0.00,0.00,0.00,2,118.32,12.99,7.99,4.06,0.83,0.68,3,129.29,20.85,-1.38,13.65,0.88,0.72,4,129.37,16.08,3.21,10.88,0.96,0.75,1,108.05,0.00,7.98,0.00,0.90,0.75,8,106.41,27.23,-2.37,11.35,0.92,0.76,6,121.79,20.97,-0.70,7.72,0.94,0.75,6,120.27,19.56,-4.00,10.51,0.91,0.76,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,8
0,0.00,0.00,0.00,0.00,0.00,0.00,1,35.08,6.16,0.75,4.47,0.26,0.22,4,109.00,26.37,-0.25,12.75,0.90,0.68,4,101.00,19.84,-7.75,10.40,0.85,0.74,4,116.50,18.24,-4.75,13.90,0.91,0.77,5,129.80,13.82,-0.60,12.56,0.94,0.78,10,123.40,22.79,1.60,11.39,0.93,0.76,5,107.40,18.96,-6.80,10.55,0.93,0.73,3,107.67,24.25,-2.67,8.65,0.95,0.63,0,0.00,0.00,0.00,0.00,0.00,0.00,9
0,0.00,0.00,0.00,0.00,0.00,0.00,4,102.05,22.18,8.74,12.68,0.77,0.67,6,126.85,28.88,1.40,12.03,0.85,0.67,5,99.12,21.35,-9.17,10.72,0.84,0.74,7,115.49,22.66,0.31,17.00,0.90,0.78,6,127.75,11.76,-2.10,13.55,0.93,0.76,10,122.42,27.28,0.48,10.11,0.93,0.76,7,106.93,21.80,-5.41,13.24,0.93,0.73,3,98.67,23.58,-1.58,14.84,0.94,0.63,0,0.00,0.00,0.00,0.00,0.00,0.00,9
0,0.00,0.00,0.00,0.00,0.00,0.00,4,108.34,14.31,6.66,14.18,0.77,0.67,4,99.71,27.85,4.03,12.88,0.90,0.68,4,105.77,21.72,-9.04,14.14,0.84,0.74,4,123.95,17.43,-2.39,11.12,0.90,0.77,5,129.84,11.02,0.59,13.01,0.93,0.77,9,120.39,26.98,-2.63,11.91,0.92,0.77,4,107.95,16.46,-3.16,11.97,0.93,0.71,1,39.94,11.47,0.35,4.13,0.34,0.23,0,0.00,0.00,0.00,0.00,0.00,0.00,9
0,0.00,0.00,0.00,0.00,0.00,0.00,4,105.11,21.89,1.79,12.34,0.77,0.67,7,112.50,20.24,1.23,11.01,0.87,0.72,4,99.29,25.23,-9.01,10.34,0.84,0.73,2,1.45,0.24,-0.03,0.20,0.01,0.01,2,11.01,1.79,-0.28,1.04,0.09,0.07,10,125.21,23.43,1.19,11.32,0.93,0.76,5,103.61,20.14,-4.21,11.68,0.92,0.73,3,111.14,25.83,-3.56,11.07,0.94,0.62,0,0.00,0.00,0.00,0.00,0.00,0.00,9
